Season,Round,Circuit,Driver,LapNumber,LapTime_s,Compound,TyreLife,IsPit,Label,anomaly_score,error_Speed,error_Throttle,error_Brake,error_RPM,error_nGear,dominant_channel,elevated_channels,failure_mode
2024,21,São Paulo Grand Prix,ALO,43,113.466,INTERMEDIATE,11,False,normal,0.03127146139740944,0.018788939341902733,0.026691783219575882,0.04930533468723297,0.039969898760318756,0.02160133421421051,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,LEC,29,99.37,INTERMEDIATE,8,False,normal,0.014041156508028507,0.001983734080567956,0.01756136678159237,0.035784557461738586,0.009098771028220654,0.005777361802756786,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,LEC,34,97.098,INTERMEDIATE,5,False,normal,0.018299581483006477,0.0031798621639609337,0.029319336637854576,0.037929028272628784,0.013699479401111603,0.007370190229266882,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,LEC,44,85.195,INTERMEDIATE,15,False,normal,0.024428172037005424,0.001229792833328247,0.011457282118499279,0.09622031450271606,0.008225307799875736,0.005008100997656584,Brake,"['Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,LEC,46,87.032,INTERMEDIATE,17,False,normal,0.016109557822346687,0.003590087406337261,0.02556898444890976,0.03778377175331116,0.006786199752241373,0.006818746216595173,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,LEC,66,82.131,INTERMEDIATE,37,False,normal,0.018203169107437134,0.003274019341915846,0.01111351978033781,0.06441571563482285,0.006121823564171791,0.006090768612921238,Brake,"['Speed', 'Brake']",brake_failure_decel
2024,21,São Paulo Grand Prix,TSU,4,85.425,INTERMEDIATE,7,False,normal,0.014769930392503738,0.002115959534421563,0.02683159150183201,0.032540999352931976,0.0069113243371248245,0.005449789576232433,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,TSU,34,99.418,INTERMEDIATE,5,False,normal,0.021427223458886147,0.0032518012449145317,0.027078665792942047,0.059646859765052795,0.00732016796246171,0.009838636964559555,Brake,"['Speed', 'Throttle', 'Brake', 'RPM', 'nGear']",complex_multi_channel
2024,21,São Paulo Grand Prix,ZHO,35,95.014,INTERMEDIATE,4,False,normal,0.014696878381073475,0.0018670440185815096,0.02260207198560238,0.03653443232178688,0.00704991677775979,0.005430905614048243,Brake,"['Throttle', 'Brake', 'RPM']",complex_multi_channel
2024,21,São Paulo Grand Prix,ZHO,43,94.48,INTERMEDIATE,12,False,normal,0.018730660900473595,0.0014515230432152748,0.022018099203705788,0.060399726033210754,0.004958378616720438,0.004825560841709375,Brake,"['Throttle', 'Brake']",complex_multi_channel
